,Density,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient:0,Skin_Friction_Coefficient:1,Skin_Friction_Coefficient:2,Temperature,Y_Plus,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,pt,pi,s,ht,Z
647,0.0080988,1887.4,0,1.4268e-05,1.2569,3.0619,-0.0031946,0,523.43,-1366300.0,0,0,0,217.61,0,,0.063742,0.043223,0,0,1368.3197301465416,1349.3178415580542,3735.9815144858176,297673.51362763153,0.9999892280912497
648,0.0081135,1890.8,0,1.427e-05,1.2565,3.0669,-0.0032122,0,524.46,-1366100.0,0,0,0,217.64,0,,0.063841,0.043321,0,0,1370.434833297754,1351.479943306642,3735.540952260952,297678.7186046073,0.9999892124347236
649,0.0081282,1894.2,0,1.4272e-05,1.2562,3.0719,-0.0032305,0,525.49,-1366000.0,0,0,0,217.68,0,,0.063939,0.04342,0,0,1372.4966512243295,1353.5704955062743,3735.1492704966076,297694.41728622303,0.9999891986458361
650,0.0081433,1897.7,0,1.4272e-05,1.2561,3.0775,-0.0033129,0,526.49,-1365900.0,0,0,0,217.69,0,,0.064038,0.043518,0,0,1374.9754204591964,1356.0341804925276,3734.6323732948795,297699.86138619564,0.9999891799432691
651,0.0081584,1901.3,0,1.4273e-05,1.2561,3.0831,-0.0033953,0,527.49,-1365800.0,0,0,0,217.7,0,,0.064136,0.043617,0,0,1377.4540066219558,1358.4786224119875,3734.1165453621093,297705.32407139975,0.9999891612474227
652,0.0081735,1904.8,0,1.4274e-05,1.256,3.0887,-0.0034513,0,528.5,-1365700.0,0,0,0,217.71,0,,0.064235,0.043715,0,0,1379.9584983844745,1360.9677684368053,3733.5961629083467,297710.80386832217,0.9999891423528559
653,0.0081888,1908.4,0,1.4274e-05,1.2559,3.0944,-0.0034793,0,529.51,-1365500.0,0,0,0,217.72,0,,0.064333,0.043814,0,0,1382.4810954287282,1363.4748295636655,3733.0768629623526,297717.4276143427,0.9999891234650765
654,0.0082041,1912.0,0,1.4275e-05,1.2558,3.1,-0.0035073,0,530.53,-1365400.0,0,0,0,217.73,0,,0.064432,0.043912,0,0,1384.9546184975263,1365.9335498750654,3732.5530431621282,297719.4597141535,0.999989104378714
655,0.0082189,1915.5,0,1.4275e-05,1.2557,3.1055,-0.0033613,0,531.51,-1365300.0,0,0,0,217.74,0,,0.06453,0.044011,0,0,1387.3900843502415,1368.3547928791988,3732.052669578635,297725.6023933898,0.999989086120541
656,0.0082337,1919.0,0,1.4276e-05,1.2557,3.111,-0.003208,0,532.5,-1365200.0,0,0,0,217.75,0,,0.064629,0.044109,0,0,1389.851468559554,1370.7824063657888,3731.547725971728,297731.7604809707,0.9999890676636407
657,0.0082489,1922.5,0,1.4277e-05,1.2556,3.1166,-0.0028409,0,533.51,-1365100.0,0,0,0,217.77,0,,0.064727,0.044208,0,0,1392.2727422532728,1373.1897424675863,3731.08040766502,297745.9780778866,0.9999890506769069
658,0.0082646,1926.2,0,1.4278e-05,1.2555,3.1223,-0.0021955,0,534.57,-1364900.0,0,0,0,217.78,0,,0.064826,0.044306,0,0,1394.8111022645132,1375.7126178547885,3730.5386338191665,297745.7537418703,0.9999890308001609
659,0.0082803,1929.9,0,1.4279e-05,1.2554,3.1281,-0.00155,0,535.62,-1364800.0,0,0,0,217.8,0,,0.064924,0.044405,0,0,1397.3444170484993,1378.2305763852094,3730.0512988510263,297760.5338971772,0.9999890130162057
660,0.0082881,1931.6,0,1.4285e-05,1.2542,3.1289,-0.0013319,0,536.4,-1364700.0,0,0,0,217.91,0,,0.065023,0.044503,0,0,1397.1798768436838,1378.2993831683475,3730.143972814396,297777.0621530969,0.9999890177111814
661,0.0082953,1933.1,0,1.4291e-05,1.2528,3.1291,-0.0011566,0,537.16,-1364600.0,0,0,0,218.03,0,,0.065122,0.044602,0,0,1396.6332308795393,1378.0276468034137,3730.295745877202,297787.24582033086,0.9999890247148886
662,0.0083026,1934.7,0,1.4296e-05,1.2519,3.1303,-0.00098676,0,537.84,-1364500.0,0,0,0,218.11,0,,0.06522,0.0447,0,0,1396.8134965203633,1378.376384011637,3730.3013517360187,297799.832973337,0.9999890258572856
663,0.0083102,1936.5,0,1.4297e-05,1.2518,3.1328,-0.00082558,0,538.38,-1364500.0,0,0,0,218.13,0,,0.065319,0.044799,0,0,1397.836447309297,1379.4047777359956,3730.0986230658214,297804.04388074676,0.9999890185988285
664,0.0083178,1938.2,0,1.4298e-05,1.2516,3.1353,-0.00066441,0,538.92,-1364400.0,0,0,0,218.15,0,,0.065417,0.044897,0,0,1398.85931616033,1380.452044748229,3729.896184446988,297808.2873924423,0.9999890113466355
665,0.0083244,1939.6,0,1.4304e-05,1.2502,3.1354,-0.00067025,0,539.65,-1364300.0,0,0,0,218.27,0,,0.065516,0.044996,0,0,1398.334385319394,1380.1978997447231,3730.0658032411593,297824.9464264788,0.9999890190381904
666,0.0083309,1940.9,0,1.4312e-05,1.2487,3.135,-0.00070361,0,540.4,-1364200.0,0,0,0,218.41,0,,0.065614,0.045094,0,0,1397.4149080655643,1379.5705206115604,3730.319851560314,297841.76239476056,0.9999890300944756
667,0.0083381,1942.4,0,1.4317e-05,1.2477,3.1358,-0.00077323,0,541.1,-1364200.0,0,0,0,218.5,0,,0.065713,0.045193,0,0,1397.3304936973007,1379.6725942465343,3730.3636430291426,297849.16910337994,0.9999890327921197
668,0.0083468,1944.4,0,1.4317e-05,1.2477,3.139,-0.00091537,0,541.67,-1364100.0,0,0,0,218.5,0,,0.065811,0.045291,0,0,1398.7492321797574,1381.0734042993295,3730.0509450126883,297845.93109800346,0.9999890212393573
669,0.0083555,1946.5,0,1.4317e-05,1.2476,3.1422,-0.0010575,0,542.25,-1364000.0,0,0,0,218.51,0,,0.06591,0.04539,0,0,1400.1405531489404,1382.465661657011,3729.7806719289147,297853.0951952913,0.9999890113648803
670,0.0083642,1948.5,0,1.4318e-05,1.2476,3.1455,-0.0011996,0,542.83,-1363900.0,0,0,0,218.51,0,,0.066008,0.045488,0,0,1401.6591223159835,1383.9650609305816,3729.4631653553797,297854.3674509147,0.9999889996114506
671,0.0083729,1950.5,0,1.4318e-05,1.2476,3.1487,-0.0013418,0,543.4,-1363900.0,0,0,0,218.52,0,,0.066107,0.045587,0,0,1403.024472672347,1385.3131755748996,3729.199034490158,297861.54091123474,0.9999889899453014
672,0.0083829,1952.9,0,1.4318e-05,1.2475,3.1523,-0.0015249,0,544.07,-1363800.0,0,0,0,218.53,0,,0.066205,0.045686,0,0,1404.5821270761126,1386.8697328456922,3728.880634655522,297864.7359368925,0.9999889782570265
673,0.0083961,1956.0,0,1.4319e-05,1.2474,3.1572,-0.0018118,0,544.95,-1363700.0,0,0,0,218.54,0,,0.066304,0.045784,0,0,1406.7534118054637,1389.0322206376254,3728.4482101176427,297872.2838965792,0.9999889623197116
674,0.0084094,1959.1,0,1.432e-05,1.2473,3.162,-0.0020987,0,545.84,-1363600.0,0,0,0,218.55,0,,0.066402,0.045883,0,0,1408.848512352054,1391.1195293533947,3728.011116676414,297873.68927068624,0.9999889461856722
675,0.0084227,1962.2,0,1.432e-05,1.2473,3.1669,-0.0023856,0,546.73,-1363500.0,0,0,0,218.56,0,,0.066501,0.045981,0,0,1411.0174988344033,1393.2612212585539,3727.574810657381,297879.58874704974,0.9999889300574829
676,0.0084359,1965.3,0,1.4321e-05,1.2472,3.1717,-0.0026725,0,547.62,-1363400.0,0,0,0,218.57,0,,0.066599,0.04608,0,0,1413.140165851099,1395.3758228731056,3727.139289492118,297882.7224891984,0.9999889139351419
677,0.0084515,1968.9,0,1.4321e-05,1.2471,3.1774,-0.003123,0,548.66,-1363300.0,0,0,0,218.58,0,,0.066698,0.046178,0,0,1415.648144599935,1397.8709426174232,3726.6233416957866,297885.785151678,0.9999888947826087
678,0.0084746,1974.3,0,1.4323e-05,1.2469,3.1857,-0.004114,0,550.22,-1363100.0,0,0,0,218.6,0,,0.066796,0.046277,0,0,1419.2816955460191,1401.4962641695358,3725.8751921046564,297889.5635834122,0.9999888670195276
679,0.0084977,1979.7,0,1.4324e-05,1.2467,3.1941,-0.005105,0,551.78,-1362900.0,0,0,0,218.63,0,,0.066895,0.046375,0,0,1422.9349081050204,1405.141148679909,3725.1769684340334,297908.2681002563,0.9999888411868996
680,0.0085285,1986.9,0,1.4326e-05,1.2462,3.2049,-0.0060022,0,553.89,-1362600.0,0,0,0,218.67,0,,0.066993,0.046474,0,0,1427.5860878324295,1409.827905797009,3724.2335769631895,297915.67247631314,0.999988806182989
681,0.0085625,1994.8,0,1.4329e-05,1.2457,3.2167,-0.0068607,0,556.22,-1362400.0,0,0,0,218.72,0,,0.067092,0.046572,0,0,1432.5993011698708,1414.872549132155,3723.2244935739745,297924.8597228502,0.999988768711886
682,0.008598,2003.0,0,1.4332e-05,1.2452,3.2291,-0.0076364,0,558.66,-1362100.0,0,0,0,218.77,0,,0.06719,0.046671,0,0,1437.921264892292,1420.2225195572757,3722.1620825790324,297936.000261454,0.999988729093975
683,0.0086402,2012.8,0,1.4336e-05,1.2445,3.2437,-0.0080401,0,561.58,-1361700.0,0,0,0,218.84,0,,0.067289,0.046769,0,0,1444.1337571934262,1426.4900450314162,3720.9463243849245,297954.53239635995,0.9999886837512982
684,0.0086824,2022.6,0,1.4339e-05,1.2439,3.2583,-0.0084437,0,564.5,-1361400.0,0,0,0,218.91,0,,0.067387,0.046868,0,0,1450.3437395041808,1432.7369163414,3719.738489634097,297973.6140646293,0.9999886385335546
685,0.0087268,2033.0,0,1.4343e-05,1.2432,3.2738,-0.0085707,0,567.57,-1361000.0,0,0,0,218.98,0,,0.067486,0.046966,0,0,1456.9906641599841,1439.434789670053,3718.459992641737,297996.4163779613,0.9999885904251972
686,0.0087723,2043.6,0,1.4347e-05,1.2426,3.2897,-0.0085532,0,570.71,-1360600.0,0,0,0,219.05,0,,0.067585,0.047065,0,0,1463.804785136871,1446.2797238973103,3717.1536485033253,298019.1908524614,0.9999885410430773
687,0.0088199,2054.8,0,1.4352e-05,1.2419,3.3064,-0.008171,0,574.03,-1360200.0,0,0,0,219.14,0,,0.067683,0.047163,0,0,1470.9751549235807,1453.4961132300318,3715.8579184294854,298063.7915583169,0.9999884921265242
688,0.0088815,2069.9,0,1.4362e-05,1.2409,3.3281,-0.0053771,0,578.51,-1359700.0,0,0,0,219.32,0,,0.067782,0.047262,0,0,1480.425993478331,1463.023263900937,3714.402476359013,298191.88856153673,0.999988437995849
689,0.0089303,2081.5,0,1.4366e-05,1.2403,3.3456,-0.0054021,0,581.92,-1359300.0,0,0,0,219.4,0,,0.06788,0.04736,0,0,1488.1285413130338,1470.7484692539754,3713.0360660529677,298242.0512185903,0.9999883857618763
690,0.0089768,2092.7,0,1.4372e-05,1.2398,3.3622,-0.0044944,0,585.22,-1358900.0,0,0,0,219.5,0,,0.067979,0.047459,0,0,1495.4042996322733,1478.0337309482036,3711.830255760733,298311.70479508,0.9999883398780874
691,0.0090179,2102.8,0,1.4378e-05,1.2392,3.377,-0.0031519,0,588.23,-1358500.0,0,0,0,219.62,0,,0.068077,0.047557,0,0,1501.9843888968608,1484.6508745783317,3710.8747277060647,298411.72320611496,0.9999883039590473
692,0.0090493,2110.7,0,1.4385e-05,1.2386,3.3881,-0.0026899,0,590.59,-1358300.0,0,0,0,219.74,0,,0.068176,0.047656,0,0,1506.8514419712321,1489.5751959508627,3710.2533628708525,298509.1951806845,0.999988281134673
693,0.0090865,2120.0,0,1.4395e-05,1.2375,3.4003,-0.0026726,0,593.51,-1357900.0,0,0,0,219.93,0,,0.068274,0.047754,0,0,1511.9651463725854,1494.837848636632,3709.6869750598885,298635.5220267485,0.9999882614415121
694,0.0091412,2133.3,0,1.4412e-05,1.235,3.4164,-0.0026309,0,597.95,-1357400.0,0,0,0,220.24,0,,0.068373,0.047853,0,0,1518.3353645857906,1501.6043768422483,3708.9375962281097,298779.0032975193,0.9999882362319765
695,0.0092117,2149.8,0,1.4438e-05,1.2307,3.4342,-0.0026894,0,603.84,-1356700.0,0,0,0,220.71,0,,0.068471,0.047951,0,0,1524.4300132125259,1508.423667404967,3708.242331837955,298921.1740489142,0.9999882155801041
696,0.0092886,2167.1,0,1.4467e-05,1.2249,3.4511,-0.0027407,0,610.38,-1355900.0,0,0,0,221.26,0,,0.06857,0.04805,0,0,1529.3681395714045,1514.34695009464,3707.6300815227205,299021.3415656097,0.9999881996245565
697,0.0093693,2185.3,0,1.4498e-05,1.2191,3.4687,-0.0027483,0,617.26,-1355100.0,0,0,0,221.82,0,,0.068668,0.048149,0,0,1534.6340430849677,1520.562174222014,3706.9287310339955,299113.26847257564,0.9999881805376404
698,0.0094515,2203.8,0,1.4529e-05,1.2131,3.4866,-0.0027797,0,624.28,-1354300.0,0,0,0,222.39,0,,0.068767,0.048247,0,0,1540.0542093938989,1526.9303464511697,3706.237786186258,299215.7758172817,0.9999881622872049
699,0.009534,2222.4,0,1.456e-05,1.2072,3.5044,-0.0028239,0,631.33,-1353400.0,0,0,0,222.96,0,,0.068865,0.048346,0,0,1545.4435762676658,1533.2172562214982,3705.563456854874,299320.33902232465,0.9999881449709561
700,0.009617,2241.1,0,1.4591e-05,1.2013,3.5221,-0.0028367,0,638.45,-1352600.0,0,0,0,223.53,0,,0.068964,0.048444,0,0,1550.8505617968217,1539.48769423707,3704.8868066768855,299424.2017842607,0.9999881278372076
701,0.0097014,2260.0,0,1.4622e-05,1.1952,3.5396,-0.002855,0,645.71,-1351700.0,0,0,0,224.1,0,,0.069062,0.048543,0,0,1556.1523896322933,1545.6484025461336,3704.1759353342586,299511.4172114623,0.9999881096108654
702,0.0097879,2279.3,0,1.4654e-05,1.189,3.5571,-0.0028693,0,653.19,-1350800.0,0,0,0,224.69,0,,0.069161,0.048641,0,0,1561.4044843901208,1551.7366267369503,3703.4883691931527,299601.6548922364,0.9999880929698542
703,0.009879,2299.5,0,1.4688e-05,1.1822,3.5746,-0.0029278,0,661.12,-1349900.0,0,0,0,225.32,0,,0.069259,0.04874,0,0,1566.4484085644342,1557.6577767109254,3702.8149139326697,299683.6408699548,0.9999880779738483
704,0.0099756,2320.9,0,1.4725e-05,1.1749,3.5927,-0.0029628,0,669.58,-1348900.0,0,0,0,226.0,0,,0.069358,0.048838,0,0,1571.6274074235519,1563.7278656341412,3702.1708886487145,299780.60984450893,0.9999880655179846
705,0.010083,2344.5,0,1.4764e-05,1.1669,3.6124,-0.0029775,0,678.96,-1347700.0,0,0,0,226.73,0,,0.069456,0.048937,0,0,1577.2789776586155,1570.2944875859507,3701.3914195355333,299863.28133410716,0.9999880490765778
706,0.010198,2369.3,0,1.4817e-05,1.156,3.6274,-0.0032635,0,689.67,-1346500.0,0,0,0,227.71,0,,0.069555,0.049035,0,0,1580.026960933689,1574.2047501695158,3701.2264416488224,299964.8436578256,0.9999880632482897
707,0.010307,2391.8,0,1.4869e-05,1.1444,3.6371,-0.0030047,0,700.02,-1345200.0,0,0,0,228.68,0,,0.069653,0.049134,0,0,1580.2220611616717,1575.509500824364,3701.221085327451,299973.8801641379,0.9999880845037353
708,0.010426,2416.5,0,1.4924e-05,1.1322,3.6481,-0.0029831,0,711.31,-1343900.0,0,0,0,229.7,0,,0.069752,0.049232,0,0,1581.1807895041527,1577.4839088405574,3701.0955099273415,299989.6256110838,0.9999881029883816
709,0.010555,2443.1,0,1.498e-05,1.1196,3.6601,-0.003002,0,723.4,-1342500.0,0,0,0,230.76,0,,0.06985,0.049331,0,0,1582.5033394316858,1579.7016754490487,3700.875839762698,299997.8927553693,0.9999881196701812
710,0.010691,2471.4,0,1.5039e-05,1.1065,3.6728,-0.003029,0,736.22,-1340900.0,0,0,0,231.85,0,,0.069949,0.049429,0,0,1584.5822364580852,1582.5543310411408,3700.557080794846,300018.4263079217,0.9999881342340339
711,0.010834,2501.1,0,1.5098e-05,1.0931,3.6858,-0.0030428,0,749.67,-1339300.0,0,0,0,232.97,0,,0.070048,0.049528,0,0,1586.9929430265836,1585.6027933981293,3700.1895890812243,300042.67302681034,0.9999881488033545
712,0.010984,2532.1,0,1.5159e-05,1.0793,3.6987,-0.0030027,0,763.72,-1337700.0,0,0,0,234.11,0,,0.070146,0.049626,0,0,1589.53439840596,1588.6518836399025,3699.749073177887,300052.6970911537,0.9999881622432496
713,0.011137,2563.9,0,1.522e-05,1.0654,3.711,-0.0029249,0,778.24,-1335900.0,0,0,0,235.27,0,,0.070245,0.049725,0,0,1592.460861971066,1591.951945709653,3699.293392439011,300078.8551924846,0.9999881769414791
