,Density,Energy,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,pt,pi,s
622,0.003641,964.33,1.7628,1.807,0.010932,0,206.35,-1.404e+18,190.76,,0.061279,0.04076,0,0,1119.2369638273774,927.877097230926,3875.547823529529
623,0.0035876,951.14,1.7764,1.7884,0.011638,0,202.13,-1.4045e+18,189.6,,0.061378,0.040858,0,0,1118.6696259041746,920.7683620677541,3875.344211855454
624,0.0035341,937.95,1.79,1.7697,0.012343,0,197.92,-1.405e+18,188.45,,0.061476,0.040957,0,0,1118.1165346591126,913.6248808698083,3875.2713282744944
625,0.0034807,924.77,1.8037,1.751,0.013049,0,193.7,-1.4055e+18,187.29,,0.061575,0.041055,0,0,1117.627135257451,906.440357973679,3875.2539779299163
626,0.0034272,911.58,1.8173,1.7324,0.013755,0,189.48,-1.406e+18,186.13,,0.061673,0.041154,0,0,1117.5368004806298,899.5861796553228,3875.337752822999
627,0.0033798,899.83,1.83,1.7149,0.01376,0,185.88,-1.4064e+18,185.08,,0.061772,0.041252,0,0,1116.7267944475177,892.5678727397376,3875.1542091659503
628,0.0033345,888.59,1.8425,1.6978,0.013516,0,182.5,-1.4068e+18,184.08,,0.06187,0.041351,0,0,1115.674578444865,885.4329806480524,3874.972776945636
629,0.0032891,877.35,1.855,1.6807,0.013272,0,179.11,-1.4072e+18,183.08,,0.061969,0.041449,0,0,1114.7294857800464,878.3634355293619,3874.8791405645297
630,0.0032438,866.12,1.8674,1.6636,0.013027,0,175.73,-1.4077e+18,182.07,,0.062067,0.041548,0,0,1113.9143430843533,871.4286840302236,3874.7869103588455
631,0.0031985,854.88,1.8799,1.6466,0.012783,0,172.35,-1.4081e+18,181.07,,0.062166,0.041646,0,0,1113.2865520929831,864.5720433919687,3874.829996847465
632,0.0031531,843.64,1.8923,1.6295,0.012539,0,168.97,-1.4085e+18,180.07,,0.062264,0.041745,0,0,1112.6510638770262,857.7442234496756,3874.955626157931
633,0.0031078,832.41,1.9048,1.6124,0.012295,0,165.59,-1.4089e+18,179.07,,0.062363,0.041843,0,0,1111.9996975998324,850.8392701209882,3875.1680625518366
634,0.0030625,821.17,1.9172,1.5953,0.01205,0,162.21,-1.4093e+18,178.07,,0.062461,0.041942,0,0,1111.43628522767,844.041076926042,3875.4718500616264
635,0.0030171,809.93,1.9297,1.5782,0.011806,0,158.83,-1.4097e+18,177.06,,0.06256,0.04204,0,0,1111.167668062578,837.4035472122555,3875.813129170551
636,0.0029718,798.69,1.9421,1.5611,0.011562,0,155.44,-1.4101e+18,176.06,,0.062659,0.042139,0,0,1110.7224152106976,830.6741460542701,3876.3332653455072
637,0.0029276,787.63,1.9555,1.5436,0.01135,0,152.26,-1.4104e+18,175.02,,0.062757,0.042237,0,0,1110.151939904735,823.3279639746871,3876.313706099654
638,0.002884,776.66,1.9693,1.5257,0.011156,0,149.2,-1.4108e+18,173.97,,0.062856,0.042336,0,0,1109.0614065845748,815.3879941937371,3876.0883006758513
639,0.0028404,765.7,1.9832,1.5079,0.010962,0,146.14,-1.4112e+18,172.91,,0.062954,0.042434,0,0,1108.3561179489086,807.6815292849963,3875.8898667095773
640,0.0027969,754.73,1.997,1.49,0.010768,0,143.07,-1.4115e+18,171.85,,0.063053,0.042533,0,0,1107.2941685087937,799.7714257577707,3875.803368195491
641,0.0027533,743.77,2.0109,1.4722,0.010574,0,140.01,-1.4119e+18,170.79,,0.063151,0.042631,0,0,1106.7303562235988,792.1756557639446,3875.7928904874693
642,0.0027097,732.8,2.0247,1.4543,0.01038,0,136.94,-1.4123e+18,169.73,,0.06325,0.04273,0,0,1105.9255570696625,784.4662946126236,3875.9059587839956
643,0.0026661,721.84,2.0386,1.4365,0.010187,0,133.88,-1.4126e+18,168.68,,0.063348,0.042828,0,0,1105.4122624589736,776.9213668826594,3876.1672330451474
644,0.0026226,710.87,2.0525,1.4186,0.0099927,0,130.82,-1.413e+18,167.62,,0.063447,0.042927,0,0,1104.70248122013,769.2495510776977,3876.481410658936
645,0.002579,699.91,2.0663,1.4008,0.0097989,0,127.75,-1.4134e+18,166.56,,0.063545,0.043026,0,0,1104.3686422117664,761.9034498133685,3876.939808221001
646,0.0025354,688.94,2.0802,1.383,0.009605,0,124.69,-1.4137e+18,165.5,,0.063644,0.043124,0,0,1104.2090448679855,754.637083091549,3877.5038518808715
647,0.002495,678.7,2.0941,1.3658,0.0094254,0,121.94,-1.4141e+18,164.47,,0.063742,0.043223,0,0,1103.5751924243025,747.0618725310479,3877.637797189467
648,0.0024574,669.1,2.1082,1.3492,0.0092582,0,119.45,-1.4144e+18,163.47,,0.063841,0.043321,0,0,1102.5452345951308,739.1391649269328,3877.4256834997814
649,0.0024198,659.49,2.1222,1.3327,0.009091,0,116.97,-1.4146e+18,162.46,,0.063939,0.04342,0,0,1102.0264163538761,731.6351157203595,3877.2143793951136
650,0.0023821,649.88,2.1363,1.3161,0.0089238,0,114.49,-1.4149e+18,161.45,,0.064038,0.043518,0,0,1101.4308638281693,724.053070674531,3877.0964369119456
651,0.0023445,640.28,2.1504,1.2995,0.0087566,0,112.0,-1.4152e+18,160.44,,0.064136,0.043617,0,0,1100.6250179259525,716.3607881601611,3877.1037177428334
652,0.0023069,630.67,2.1644,1.2829,0.0085893,0,109.52,-1.4155e+18,159.44,,0.064235,0.043715,0,0,1099.8381478079712,708.7625485615577,3877.254716351652
653,0.0022692,621.06,2.1785,1.2664,0.0084221,0,107.04,-1.4158e+18,158.43,,0.064333,0.043814,0,0,1099.6663011203202,701.5387851478071,3877.451542049901
654,0.0022316,611.46,2.1925,1.2498,0.0082549,0,104.55,-1.4161e+18,157.42,,0.064432,0.043912,0,0,1098.9788910202774,694.0662577153121,3877.7939982417506
655,0.002194,601.85,2.2066,1.2332,0.0080877,0,102.07,-1.4164e+18,156.41,,0.06453,0.044011,0,0,1098.4346298571413,686.6678526473372,3878.2330757238788
656,0.0021563,592.24,2.2206,1.2167,0.0079205,0,99.588,-1.4167e+18,155.41,,0.064629,0.044109,0,0,1098.2763539016346,679.5927766318857,3878.877046376578
657,0.0021276,584.88,2.2331,1.2041,0.0077427,0,97.654,-1.4169e+18,154.52,,0.064727,0.044208,0,0,1099.1665878946144,673.9343498093046,3878.731423666817
658,0.0021104,580.43,2.2435,1.1968,0.0075511,0,96.435,-1.4171e+18,153.78,,0.064826,0.044306,0,0,1102.4408939524922,670.7788548124703,3877.472014223652
659,0.0020933,575.99,2.2538,1.1894,0.0073595,0,95.217,-1.4172e+18,153.04,,0.064924,0.044405,0,0,1105.2811890890616,667.3976004449047,3876.232874781391
660,0.0020761,571.55,2.2642,1.1821,0.007168,0,93.998,-1.4174e+18,152.3,,0.065023,0.044503,0,0,1108.685831852615,664.2964602346983,3875.021193049183
661,0.002059,567.11,2.2745,1.1747,0.0069764,0,92.779,-1.4175e+18,151.56,,0.065122,0.044602,0,0,1111.631948460702,660.9591607752778,3873.834923442416
662,0.0020418,562.66,2.2849,1.1674,0.0067848,0,91.561,-1.4177e+18,150.83,,0.06522,0.0447,0,0,1115.050364871448,657.8429558863029,3872.7408242870615
663,0.0020247,558.22,2.2952,1.16,0.0065933,0,90.342,-1.4178e+18,150.09,,0.065319,0.044799,0,0,1118.1150810441318,654.5573512849239,3871.608968012888
664,0.0020075,553.78,2.3056,1.1527,0.0064017,0,89.123,-1.418e+18,149.35,,0.065417,0.044897,0,0,1121.7888934303949,651.5683330551782,3870.5059210635545
665,0.0019904,549.33,2.316,1.1454,0.0062101,0,87.905,-1.4181e+18,148.61,,0.065516,0.044996,0,0,1125.3445685083377,648.4985601637992,3869.4295433381712
666,0.0019732,544.89,2.3263,1.138,0.0060186,0,86.686,-1.4183e+18,147.87,,0.065614,0.045094,0,0,1128.8028709421021,645.411416741205,3868.3878418715367
667,0.001966,542.7,2.3316,1.1348,0.005779,0,86.071,-1.4183e+18,147.41,,0.065713,0.045193,0,0,1130.619612895815,643.8403468980758,3867.263680449461
668,0.0019785,545.02,2.3269,1.1399,0.0054435,0,86.663,-1.4183e+18,147.48,,0.065811,0.045291,0,0,1129.7510064053843,645.658016060566,3865.721400987145
669,0.0019911,547.34,2.3221,1.1449,0.005108,0,87.256,-1.4182e+18,147.55,,0.06591,0.04539,0,0,1128.379293119263,647.2373493961959,3864.1893428857607
670,0.0020036,549.66,2.3173,1.15,0.0047725,0,87.848,-1.4181e+18,147.62,,0.066008,0.045488,0,0,1127.609289445544,649.1619774280184,3862.6741494696757
671,0.0020161,551.97,2.3125,1.155,0.004437,0,88.44,-1.418e+18,147.69,,0.066107,0.045587,0,0,1126.531808093028,650.9103044240816,3861.1722102657236
672,0.0020287,554.29,2.3077,1.1601,0.0041015,0,89.032,-1.418e+18,147.76,,0.066205,0.045686,0,0,1125.6534490599945,652.7741121040857,3859.683345524355
673,0.0020412,556.61,2.3029,1.1651,0.0037659,0,89.624,-1.4179e+18,147.83,,0.066304,0.045784,0,0,1124.672393992342,654.578937524352,3858.207379073906
674,0.0020537,558.93,2.2982,1.1702,0.0034304,0,90.217,-1.4178e+18,147.9,,0.066402,0.045883,0,0,1124.0958691008339,656.5707926901072,3856.7408461456444
675,0.0020663,561.24,2.2934,1.1752,0.0030949,0,90.809,-1.4178e+18,147.97,,0.066501,0.045981,0,0,1123.009675636993,658.3153260320073,3855.2901830672727
676,0.0020788,563.56,2.2886,1.1803,0.0027594,0,91.401,-1.4177e+18,148.04,,0.066599,0.04608,0,0,1122.5052760078977,660.4018763176758,3853.8519100270864
677,0.0021189,571.2,2.2652,1.1897,0.0024114,0,94.551,-1.4173e+18,149.43,,0.066698,0.046178,0,0,1097.6099322794284,657.1701175759866,3853.5033706310082
678,0.0022503,596.4,2.1801,1.2135,0.0020222,0,106.15,-1.4159e+18,155.17,,0.066796,0.046277,0,0,1006.260911759807,641.2130416793623,3858.3184841738303
679,0.0023816,621.61,2.095,1.2374,0.0016329,0,117.76,-1.4146e+18,160.91,,0.066895,0.046375,0,0,933.9163937730847,631.8208626371186,3865.2499374394383
680,0.002513,646.82,2.0099,1.2612,0.0012437,0,129.36,-1.4132e+18,166.65,,0.066993,0.046474,0,0,875.6029258943028,627.1484484491658,3873.7817221066744
681,0.0026443,672.02,1.9248,1.2851,0.0008544,0,140.96,-1.4118e+18,172.4,,0.067092,0.046572,0,0,828.9418661420607,626.5939514363157,3883.5377237098655
682,0.0027757,697.23,1.8397,1.309,0.00046515,0,152.56,-1.4104e+18,178.14,,0.06719,0.046671,0,0,791.3025727710649,629.0034849181266,3894.096548941099
683,0.002907,722.44,1.7546,1.3328,7.5903e-05,0,164.16,-1.409e+18,183.88,,0.067289,0.046769,0,0,760.8332606825473,633.4546958835226,3905.2976201813062
684,0.0030384,747.64,1.6695,1.3567,-0.00031336,0,175.76,-1.4076e+18,189.62,,0.067387,0.046868,0,0,736.306988159696,639.2620202844456,3916.971971095985
685,0.0031697,772.85,1.5845,1.3805,-0.00070261,0,187.37,-1.4063e+18,195.37,,0.067486,0.046966,0,0,716.495826363205,645.5020357941127,3929.0272312010893
686,0.0033011,798.06,1.4994,1.4044,-0.0010919,0,198.97,-1.4049e+18,201.11,,0.067585,0.047065,0,0,700.6987591670493,651.6334473276346,3941.287421218776
687,0.003452,827.74,1.4182,1.4294,-0.0018271,0,212.42,-1.4033e+18,206.7,,0.067683,0.047163,0,0,687.9489889024917,655.9844121183842,3950.3596333945516
688,0.0037322,887.05,1.3631,1.4624,-0.004851,0,238.11,-1.4002e+18,211.31,,0.067782,0.047262,0,0,679.7820499028466,657.2772894171935,3939.381009161246
689,0.0040125,946.36,1.308,1.4954,-0.007875,0,263.81,-1.3972e+18,215.91,,0.06788,0.04736,0,0,677.7742753890276,662.837797886286,3931.3256328483253
690,0.0042927,1005.7,1.2529,1.5284,-0.010899,0,289.5,-1.3941e+18,220.51,,0.067979,0.047459,0,0,680.400720532078,671.3273246373436,3925.6406724102344
691,0.0045729,1065.0,1.1978,1.5614,-0.013923,0,315.2,-1.391e+18,225.12,,0.068077,0.047557,0,0,686.5977667188563,681.7967411458189,3921.888034982874
692,0.0048532,1124.3,1.1427,1.5944,-0.016947,0,340.89,-1.388e+18,229.72,,0.068176,0.047656,0,0,695.5804587407722,693.5725197454143,3919.643918602328
693,0.0051334,1183.6,1.0876,1.6274,-0.019971,0,366.58,-1.3849e+18,234.33,,0.068274,0.047754,0,0,706.8050543437325,706.2840807010715,3918.7188450053054
694,0.0054136,1242.9,1.0325,1.6604,-0.022995,0,392.28,-1.3819e+18,238.93,,0.068373,0.047853,0,0,719.8820773443408,719.8520242153638,3918.8025280258735
695,0.0056938,1302.2,0.97734,1.6933,-0.026019,0,417.97,-1.3788e+18,243.53,,0.068471,0.047951,0,0,734.3851606089008,734.3851606089008,3919.785454773401
696,0.0059741,1361.5,0.92224,1.7263,-0.029043,0,443.67,-1.3758e+18,248.14,,0.06857,0.04805,0,0,750.1648662989436,750.1648662989436,3921.5567608583124
697,0.0062512,1420.3,0.86864,1.7595,-0.03196,0,469.04,-1.3727e+18,252.63,,0.068668,0.048149,0,0,767.0541332575915,767.0541332575915,3923.6826917957364
698,0.0064278,1462.6,0.86327,1.7988,-0.031484,0,484.32,-1.3709e+18,253.48,,0.068767,0.048247,0,0,786.6732485340882,786.6732485340882,3917.6531629251012
699,0.0066043,1505.0,0.8579,1.8381,-0.031007,0,499.6,-1.3691e+18,254.33,,0.068865,0.048346,0,0,806.2777224789726,806.2777224789726,3911.907715366532
700,0.0067809,1547.3,0.85253,1.8774,-0.03053,0,514.88,-1.3673e+18,255.18,,0.068964,0.048444,0,0,825.8454736777104,825.8454736777104,3906.4286034943025
701,0.0069575,1589.6,0.84717,1.9168,-0.030054,0,530.16,-1.3655e+18,256.03,,0.069062,0.048543,0,0,845.4260581908852,845.4260581908852,3901.1996450149827
702,0.0071341,1632.0,0.8418,1.9561,-0.029577,0,545.44,-1.3636e+18,256.89,,0.069161,0.048641,0,0,864.9274847167463,864.9274847167463,3896.246508733898
703,0.0073107,1674.3,0.83643,1.9954,-0.0291,0,560.72,-1.3618e+18,257.74,,0.069259,0.04874,0,0,884.4175831014875,884.4175831014875,3891.474565551182
704,0.0074873,1716.6,0.83107,2.0347,-0.028624,0,576.0,-1.36e+18,258.59,,0.069358,0.048838,0,0,903.88192885121,903.88192885121,3886.911950538415
705,0.0076639,1759.0,0.8257,2.074,-0.028147,0,591.28,-1.3582e+18,259.44,,0.069456,0.048937,0,0,923.3205251464698,923.3205251464698,3882.5471832404673
706,0.0078405,1801.3,0.82033,2.1133,-0.02767,0,606.55,-1.3564e+18,260.29,,0.069555,0.049035,0,0,942.717865885524,942.717865885524,3878.3745635472633
707,0.0080171,1843.6,0.81497,2.1526,-0.027194,0,621.83,-1.3545e+18,261.14,,0.069653,0.049134,0,0,962.1051564521738,962.1051564521738,3874.3743773128854
708,0.0080315,1849.6,0.81357,2.1551,-0.024258,0,624.17,-1.3543e+18,261.67,,0.069752,0.049232,0,0,964.4096392795889,964.4096392795889,3875.3664306707933
709,0.0080336,1852.9,0.81247,2.1548,-0.021135,0,625.53,-1.3541e+18,262.17,,0.06985,0.049331,0,0,965.4291045676878,965.4291045676878,3876.704388420613
710,0.0080357,1856.1,0.81137,2.1545,-0.018013,0,626.89,-1.3539e+18,262.67,,0.069949,0.049429,0,0,966.4508159494479,966.4508159494479,3878.0399691437815
711,0.0080378,1859.3,0.81027,2.1542,-0.01489,0,628.25,-1.3538e+18,263.17,,0.070048,0.049528,0,0,967.4747594027976,967.4747594027976,3879.3731811360685
712,0.0080399,1862.6,0.80917,2.1539,-0.011767,0,629.61,-1.3536e+18,263.67,,0.070146,0.049626,0,0,968.5009311820171,968.5009311820171,3880.7040326508295
713,0.008042,1865.8,0.80807,2.1536,-0.0086447,0,630.96,-1.3535e+18,264.17,,0.070245,0.049725,0,0,969.513959330476,969.513959330476,3882.037238974955
714,0.0080441,1869.0,0.80698,2.1533,-0.0055221,0,632.32,-1.3533e+18,264.67,,0.070343,0.049823,0,0,970.5445827132096,970.5445827132096,3883.3633840025273
715,0.0080462,1872.2,0.80588,2.153,-0.0023994,0,633.68,-1.3531e+18,265.17,,0.070442,0.049922,0,0,971.577412150233,971.577412150233,3884.6871931043966
716,0.0080482,1875.5,0.80478,2.1527,0.00072321,0,635.04,-1.353e+18,265.67,,0.07054,0.05002,0,0,972.6221414579716,972.6221414579716,3886.00867436676
717,0.0080503,1878.7,0.80368,2.1524,0.003846,0,636.39,-1.3528e+18,266.17,,0.070639,0.050119,0,0,973.6440472799951,973.6440472799951,3887.332502747622
718,0.0080476,1879.7,0.803,2.151,0.0059669,0,636.89,-1.3528e+18,266.47,,0.070737,0.050217,0,0,973.7260710867387,973.7260710867387,3888.2702067639493
719,0.0080439,1880.2,0.80241,2.1495,0.0078802,0,637.22,-1.3527e+18,266.73,,0.070836,0.050316,0,0,973.6683252855761,973.6683252855761,3889.1301242135396
720,0.0080402,1880.8,0.80182,2.1479,0.0097935,0,637.54,-1.3527e+18,266.98,,0.070934,0.050414,0,0,973.5749400827622,973.5749400827622,3889.9548573338952
721,0.0080365,1881.3,0.80122,2.1464,0.011707,0,637.86,-1.3526e+18,267.24,,0.071033,0.050513,0,0,973.5044063668633,973.5044063668633,3890.8176521460546
722,0.0080328,1881.8,0.80063,2.1448,0.01362,0,638.19,-1.3526e+18,267.5,,0.071131,0.050612,0,0,973.4142772037878,973.4142772037878,3891.674883944656
723,0.0080485,1885.7,0.79649,2.1395,0.012242,0,640.5,-1.3523e+18,267.94,,0.07123,0.05071,0,0,972.8836691069082,972.8836691069082,3892.3102272683445
724,0.0080697,1890.5,0.79133,2.1331,0.0099229,0,643.38,-1.352e+18,268.44,,0.071328,0.050809,0,0,972.2453466053747,972.2453466053747,3892.9157563393437
725,0.008091,1895.2,0.78617,2.1268,0.0076041,0,646.27,-1.3516e+18,268.93,,0.071427,0.050907,0,0,971.7013731485731,971.7013731485731,3893.4803822194003
726,0.0081122,1900.0,0.78102,2.1204,0.0052854,0,649.15,-1.3513e+18,269.43,,0.071525,0.051006,0,0,971.1409813362626,971.1409813362626,3894.0906536993725
727,0.0081334,1904.8,0.77586,2.114,0.0029666,0,652.03,-1.3509e+18,269.92,,0.071624,0.051104,0,0,970.6324763327842,970.6324763327842,3894.6646805181636
728,0.0081688,1913.1,0.77056,2.1106,0.0011941,0,656.17,-1.3505e+18,270.45,,0.071722,0.051203,0,0,971.7453368065715,971.7453368065715,3894.8239734222334
729,0.0082094,1922.7,0.7652,2.1082,-0.00037344,0,660.78,-1.3499e+18,271.0,,0.071821,0.051301,0,0,973.4487422179247,973.4487422179247,3894.8564905491926
730,0.00825,1932.3,0.75984,2.1059,-0.001941,0,665.39,-1.3494e+18,271.54,,0.071919,0.0514,0,0,975.2371888828108,975.2371888828108,3894.8609012995294
731,0.0082907,1941.9,0.75448,2.1036,-0.0035085,0,670.0,-1.3488e+18,272.09,,0.072018,0.051498,0,0,977.0411441624854,977.0411441624854,3894.913662650916
732,0.0083313,1951.5,0.74912,2.1012,-0.0050761,0,674.61,-1.3483e+18,272.63,,0.072116,0.051597,0,0,978.8698433535586,978.8698433535586,3894.9381097681203
733,0.0083697,1960.1,0.74508,2.1008,-0.006586,0,678.59,-1.3478e+18,272.98,,0.072215,0.051695,0,0,980.8952011852355,980.8952011852355,3894.5246910010437
734,0.008407,1968.3,0.74168,2.1014,-0.0080683,0,682.25,-1.3474e+18,273.24,,0.072313,0.051794,0,0,983.0072861276434,983.0072861276434,3893.9167163954944
735,0.0084442,1976.4,0.73827,2.102,-0.0095506,0,685.92,-1.3469e+18,273.49,,0.072412,0.051892,0,0,985.1707166970979,985.1707166970979,3893.274010071773
736,0.0084815,1984.6,0.73486,2.1025,-0.011033,0,689.59,-1.3465e+18,273.75,,0.072511,0.051991,0,0,987.2977343819541,987.2977343819541,3892.6769109643537
737,0.0085188,1992.8,0.73146,2.1031,-0.012515,0,693.25,-1.346e+18,274.0,,0.072609,0.052089,0,0,989.4708777178927,989.4708777178927,3892.0536332951224
738,0.0085622,2003.1,0.72875,2.1071,-0.012137,0,697.51,-1.3455e+18,274.29,,0.072708,0.052188,0,0,993.0625947490586,993.0625947490586,3891.3337809062396
739,0.0086092,2014.7,0.72647,2.1131,-0.010649,0,702.13,-1.345e+18,274.59,,0.072806,0.052286,0,0,997.5113915202373,997.5113915202373,3890.5093836656556
740,0.0086562,2026.2,0.72419,2.1191,-0.0091601,0,706.74,-1.3444e+18,274.89,,0.072905,0.052385,0,0,1001.950043564235,1001.950043564235,3889.7008072241915
741,0.0087032,2037.8,0.7219,2.1251,-0.0076717,0,711.35,-1.3439e+18,275.19,,0.073003,0.052483,0,0,1006.3927172377803,1006.3927172377803,3888.903629823306
742,0.0087503,2049.4,0.71962,2.1311,-0.0061833,0,715.97,-1.3433e+18,275.49,,0.073102,0.052582,0,0,1010.8458700308399,1010.8458700308399,3888.1135426476108
743,0.0087943,2060.1,0.71778,2.1373,-0.0064809,0,720.14,-1.3428e+18,275.71,,0.0732,0.05268,0,0,1015.0624065351137,1015.0624065351137,3887.2185430811287
744,0.0088362,2069.9,0.71627,2.1435,-0.0080944,0,723.98,-1.3424e+18,275.87,,0.073299,0.052779,0,0,1019.0480525506329,1019.0480525506329,3886.24212599724
745,0.0088786,2079.9,0.7148,2.15,-0.0098534,0,727.84,-1.3419e+18,276.02,,0.073397,0.052877,0,0,1023.1315610626407,1023.1315610626407,3885.2278938558175
746,0.0089291,2091.4,0.71403,2.1599,-0.014347,0,732.05,-1.3414e+18,276.04,,0.073496,0.052976,0,0,1028.3144186622483,1028.3144186622483,3883.590242332194
747,0.0089797,2102.9,0.71325,2.1699,-0.01884,0,736.27,-1.3409e+18,276.07,,0.073594,0.053075,0,0,1033.5261674312471,1033.5261674312471,3881.996028703227
748,0.0090471,2118.8,0.71229,2.1836,-0.020643,0,742.11,-1.3402e+18,276.18,,0.073693,0.053173,0,0,1040.7987932792232,1040.7987932792232,3880.0636621189888
749,0.0091297,2138.8,0.71114,2.2008,-0.020015,0,749.42,-1.3394e+18,276.38,,0.073791,0.053272,0,0,1049.9634192884264,1049.9634192884264,3877.904937741063
750,0.0092123,2158.8,0.71,2.218,-0.019387,0,756.73,-1.3385e+18,276.58,,0.07389,0.05337,0,0,1059.125568544355,1059.125568544355,3875.773928315637
751,0.0092898,2176.3,0.70996,2.2361,-0.025303,0,762.86,-1.3378e+18,276.49,,0.073988,0.053469,0,0,1067.6630451764536,1067.6630451764536,3873.039417895394
752,0.0093673,2193.8,0.70992,2.2542,-0.03122,0,769.0,-1.337e+18,276.41,,0.074087,0.053567,0,0,1076.208397629457,1076.208397629457,3870.3577209381724
753,0.0094646,2216.5,0.70964,2.2768,-0.033309,0,777.02,-1.3361e+18,276.42,,0.074185,0.053666,0,0,1087.1781663180666,1087.1781663180666,3867.3139166303804
754,0.0095839,2244.9,0.70911,2.3042,-0.031165,0,787.14,-1.3349e+18,276.54,,0.074284,0.053764,0,0,1100.776693643614,1100.776693643614,3863.921898634577
755,0.0097031,2273.3,0.70858,2.3317,-0.029021,0,797.26,-1.3337e+18,276.65,,0.074382,0.053863,0,0,1114.4234373918498,1114.4234373918498,3860.541207401458
756,0.0097962,2296.2,0.7084,2.3541,-0.023423,0,805.32,-1.3327e+18,276.79,,0.074481,0.053961,0,0,1125.4963519332375,1125.4963519332375,3858.0796351666836
757,0.0098879,2318.8,0.70825,2.3763,-0.017641,0,813.28,-1.3318e+18,276.94,,0.074579,0.05406,0,0,1136.4586262003859,1136.4586262003859,3855.721601089037
758,0.0099624,2337.0,0.70839,2.3951,-0.012995,0,819.64,-1.331e+18,277.01,,0.074678,0.054158,0,0,1145.5177003152596,1145.5177003152596,3853.670753898001
759,0.010014,2349.4,0.70895,2.4093,-0.0098908,0,823.84,-1.3305e+18,277.01,,0.074776,0.054257,0,0,1151.9312196224066,1151.9312196224066,3852.1527521997286
760,0.010065,2361.9,0.70951,2.4236,-0.0067865,0,828.03,-1.33e+18,277.0,,0.074875,0.054355,0,0,1158.4207393452155,1158.4207393452155,3850.608530154691
761,0.010103,2370.1,0.70982,2.4333,-0.0094259,0,830.84,-1.3297e+18,276.89,,0.074974,0.054454,0,0,1162.6707834221327,1162.6707834221327,3849.1894584118813
762,0.010139,2377.9,0.71011,2.4425,-0.012711,0,833.5,-1.3293e+18,276.78,,0.075072,0.054552,0,0,1166.7083730625354,1166.7083730625354,3847.8270644356153
763,0.01019,2389.4,0.7103,2.4551,-0.015303,0,837.45,-1.3289e+18,276.71,,0.075171,0.054651,0,0,1172.4331906980567,1172.4331906980567,3846.1599589592115
764,0.010264,2406.9,0.71033,2.4731,-0.016733,0,843.57,-1.3281e+18,276.72,,0.075269,0.054749,0,0,1181.0425479884198,1181.0425479884198,3844.0349709616567
765,0.010338,2424.4,0.71036,2.491,-0.018163,0,849.7,-1.3274e+18,276.74,,0.075368,0.054848,0,0,1189.621489380538,1189.621489380538,3841.9596817474485
766,0.010414,2442.5,0.7103,2.5094,-0.01783,0,856.08,-1.3267e+18,276.78,,0.075466,0.054946,0,0,1198.5239710290884,1198.5239710290884,3839.88821655983
767,0.010491,2460.8,0.71022,2.5277,-0.017181,0,862.51,-1.3259e+18,276.83,,0.075565,0.055045,0,0,1207.3765378992255,1207.3765378992255,3837.8535588655736
768,0.010563,2478.2,0.71017,2.5452,-0.016498,0,868.61,-1.3252e+18,276.88,,0.075663,0.055143,0,0,1215.8901890745751,1215.8901890745751,3835.948188054861
769,0.010626,2493.5,0.71018,2.5607,-0.015743,0,873.99,-1.3245e+18,276.94,,0.075762,0.055242,0,0,1223.4325357503906,1223.4325357503906,3834.3395374566016
770,0.010689,2508.9,0.71018,2.5762,-0.014987,0,879.38,-1.3239e+18,277.01,,0.07586,0.05534,0,0,1230.9737183079255,1230.9737183079255,3832.776241308635
771,0.010747,2523.0,0.71015,2.5903,-0.014621,0,884.32,-1.3233e+18,277.06,,0.075959,0.055439,0,0,1237.853540715625,1237.853540715625,3831.300096293078
772,0.010803,2536.7,0.7101,2.604,-0.014353,0,889.14,-1.3227e+18,277.11,,0.076057,0.055538,0,0,1244.5899711759482,1244.5899711759482,3829.873266655146
773,0.01086,2550.5,0.71009,2.6179,-0.014162,0,893.98,-1.3221e+18,277.16,,0.076156,0.055636,0,0,1251.3412062691266,1251.3412062691266,3828.4484866942594
774,0.010919,2564.5,0.71014,2.6323,-0.01418,0,898.88,-1.3216e+18,277.19,,0.076254,0.055735,0,0,1258.2105937144097,1258.2105937144097,3826.9375531552814
775,0.010977,2578.6,0.7102,2.6468,-0.014197,0,903.79,-1.321e+18,277.21,,0.076353,0.055833,0,0,1265.2127217632562,1265.2127217632562,3825.3946490395365
776,0.011038,2593.0,0.71029,2.6617,-0.014238,0,908.8,-1.3204e+18,277.23,,0.076451,0.055932,0,0,1272.2554323838654,1272.2554323838654,3823.8278230413325
777,0.011098,2607.5,0.71039,2.6769,-0.014287,0,913.86,-1.3198e+18,277.24,,0.07655,0.05603,0,0,1279.5486234144155,1279.5486234144155,3822.216273657178
778,0.011159,2622.0,0.7105,2.692,-0.014342,0,918.9,-1.3192e+18,277.25,,0.076648,0.056129,0,0,1286.7090558920236,1286.7090558920236,3820.6202926220503
779,0.01122,2636.2,0.71066,2.7072,-0.014416,0,923.85,-1.3186e+18,277.24,,0.076747,0.056227,0,0,1293.8039948614746,1293.8039948614746,3818.987190475307
780,0.01128,2650.5,0.71083,2.7224,-0.014491,0,928.81,-1.318e+18,277.23,,0.076845,0.056326,0,0,1300.9872261083785,1300.9872261083785,3817.3594158063397
