,Density,Energy,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,pt,pi,s,ht,Z
15,7.7087,1953500.0,0.26054,749.46,-5.3135,0,766800.0,9.4604e+18,334.93,,1.0965,-7.0035,0,0,804120.0179819087,804120.0179819087,6352.268100174887,351203.9955659973,1.0004643465251202
16,7.7012,1951700.0,0.26315,756.11,-5.5327,0,765840.0,9.4467e+18,334.83,,1.1696,-6.9304,0,0,803876.4869422374,803876.4869422374,6352.331339625084,351194.92271830246,1.000459763353026
17,7.6937,1950000.0,0.26575,762.77,-5.752,0,764870.0,9.433e+18,334.73,,1.2427,-6.8573,0,0,803625.6744698959,803625.6744698959,6352.398890497952,351186.3909935744,1.000455177578353
18,7.6858,1948300.0,0.26893,770.95,-5.9426,0,763830.0,9.4182e+18,334.62,,1.3158,-6.7842,0,0,803481.2431989171,803481.2431989171,6352.463014278805,351190.0373356767,1.0004501582584702
19,7.6779,1946500.0,0.27221,779.4,-6.1283,0,762780.0,9.4032e+18,334.5,,1.3889,-6.7111,0,0,803366.128741545,803366.128741545,6352.500133408199,351188.1919689364,1.0004447494183497
20,7.6699,1944800.0,0.27549,787.84,-6.3139,0,761720.0,9.3882e+18,334.39,,1.462,-6.638,0,0,803250.5756352398,803250.5756352398,6352.573039505372,351198.43943229265,1.0004397269313803
21,7.6615,1942900.0,0.27902,796.92,-6.4972,0,760590.0,9.3723e+18,334.26,,1.5351,-6.5649,0,0,803148.8826520627,803148.8826520627,6352.611268087154,351198.65164271486,1.000433884970815
22,7.6525,1941000.0,0.28294,806.94,-6.6768,0,759370.0,9.3548e+18,334.11,,1.6082,-6.4918,0,0,803086.5037311199,803086.5037311199,6352.622793771514,351194.73271332996,1.0004272104566756
23,7.6435,1939000.0,0.28685,816.95,-6.8565,0,758140.0,9.3374e+18,333.96,,1.6813,-6.4187,0,0,803024.8087537816,803024.8087537816,6352.63885263721,351192.4381481487,1.0004205362763012
24,7.6344,1937100.0,0.29076,826.97,-7.0361,0,756910.0,9.3199e+18,333.82,,1.7544,-6.3456,0,0,802977.426606983,802977.426606983,6352.686947891844,351202.8171038223,1.0004142579873776
25,7.6237,1934700.0,0.29526,838.34,-7.1962,0,755450.0,9.2992e+18,333.64,,1.8275,-6.2725,0,0,802893.3957831578,802893.3957831578,6352.701332241579,351197.1477610907,1.0004062785629675
26,7.6129,1932400.0,0.29982,849.83,-7.3545,0,753970.0,9.2782e+18,333.46,,1.9006,-6.1994,0,0,802826.7550469171,802826.7550469171,6352.724514247672,351196.64851016284,1.0003982963746834
27,7.602,1930000.0,0.30438,861.32,-7.5129,0,752490.0,9.2572e+18,333.29,,1.9737,-6.1263,0,0,802779.2529125921,802779.2529125921,6352.780055061359,351209.538971756,1.0003907140861814
28,7.5903,1927500.0,0.30921,873.38,-7.6504,0,750900.0,9.2346e+18,333.09,,2.0468,-6.0532,0,0,802725.8657271874,802725.8657271874,6352.785980100288,351204.84434263443,1.0003819049946088
29,7.5776,1924800.0,0.31438,886.17,-7.7609,0,749160.0,9.2099e+18,332.88,,2.1199,-5.9801,0,0,802651.4608071807,802651.4608071807,6352.821549810244,351207.57378128305,1.0003726244486209
30,7.5648,1922000.0,0.31956,898.96,-7.8714,0,747420.0,9.1852e+18,332.67,,2.193,-5.907,0,0,802604.6946899134,802604.6946899134,6352.858325944396,351214.1846174644,1.000363359271344
31,7.5521,1919200.0,0.32473,911.75,-7.9819,0,745680.0,9.1605e+18,332.45,,2.2661,-5.8339,0,0,802578.4709826028,802578.4709826028,6352.864734194293,351213.06554639403,1.0003537196917889
32,7.5378,1916200.0,0.3304,925.49,-8.027,0,743730.0,9.1328e+18,332.21,,2.3392,-5.7608,0,0,802532.1789526729,802532.1789526729,6352.894025262169,351217.1941026732,1.0003431902825903
33,7.5235,1913100.0,0.3361,939.3,-8.0674,0,741760.0,9.1048e+18,331.96,,2.4123,-5.6877,0,0,802503.8449033974,802503.8449033974,6352.901320497989,351216.1107006278,1.000332278321537
34,7.5092,1910000.0,0.3418,953.11,-8.1077,0,739800.0,9.0769e+18,331.71,,2.4854,-5.6146,0,0,802514.9442189212,802514.9442189212,6352.906079679215,351219.1213057344,1.0003213916059586
35,7.494,1906800.0,0.34777,967.46,-7.8862,0,737730.0,9.0476e+18,331.46,,2.5585,-5.5415,0,0,802538.4565588457,802538.4565588457,6352.957196029461,351239.4319889389,1.0003104636208158
36,7.4778,1903400.0,0.35409,982.53,-7.3128,0,735530.0,9.0164e+18,331.18,,2.6316,-5.4684,0,0,802587.7752648692,802587.7752648692,6352.96813712801,351249.34445441636,1.0002983146912965
37,7.4594,1899500.0,0.36142,999.86,-7.0925,0,733000.0,8.9804e+18,330.86,,2.7047,-5.3953,0,0,802711.9423945008,802711.9423945008,6352.989469779576,351272.19020945637,1.000284452609903
38,7.4397,1895400.0,0.36925,1018.3,-7.0504,0,730290.0,8.9419e+18,330.51,,2.7778,-5.3222,0,0,802887.7705447295,802887.7705447295,6352.992236271358,351295.22009316215,1.0002693578536697
39,7.4172,1890400.0,0.37677,1035.3,-6.944,0,727240.0,8.8987e+18,330.13,,2.8509,-5.2491,0,0,802612.3385154741,802612.3385154741,6353.043142167296,351277.90088320576,1.0002529609934407
40,7.3947,1885400.0,0.38434,1052.3,-6.8333,0,724190.0,8.8553e+18,329.74,,2.924,-5.176,0,0,802402.5011668822,802402.5011668822,6353.066117031093,351259.3310451025,1.000236221426329
41,7.374,1881000.0,0.3924,1070.7,-6.7393,0,721280.0,8.814e+18,329.34,,2.9971,-5.1029,0,0,802604.1333255048,802604.1333255048,6353.002717068,351263.14220530033,1.0002191992128022
42,7.3513,1876100.0,0.40073,1089.4,-6.6825,0,718130.0,8.7692e+18,328.91,,3.0702,-5.0298,0,0,802709.6007997113,802709.6007997113,6352.947414180451,351257.61493289756,1.0002009396528382
43,7.3254,1870300.0,0.40952,1108.5,-6.6868,0,714580.0,8.7188e+18,328.45,,3.1433,-4.9567,0,0,802627.0603949174,802627.0603949174,6352.968520393612,351254.41096790705,1.00018139423264
44,7.2991,1864600.0,0.4184,1127.7,-6.6573,0,710990.0,8.6678e+18,327.97,,3.2164,-4.8836,0,0,802599.374253962,802599.374253962,6352.94790847803,351243.9331201525,1.000161113869894
45,7.2725,1858900.0,0.42735,1146.8,-6.6056,0,707370.0,8.6164e+18,327.49,,3.2895,-4.8105,0,0,802629.7179341672,802629.7179341672,6352.945479216779,351246.9209768358,1.0001408940596606
46,7.2447,1852800.0,0.43654,1166.0,-6.6173,0,703570.0,8.5625e+18,326.99,,3.3626,-4.7374,0,0,802628.4448196654,802628.4448196654,6352.961402870104,351252.1680637518,1.0001199007664907
47,7.2164,1846700.0,0.44581,1185.3,-6.6383,0,699720.0,8.5079e+18,326.47,,3.4357,-4.6643,0,0,802669.9641596902,802669.9641596902,6352.94084421181,351250.4039369657,1.0000981824636292
48,7.1862,1840100.0,0.45546,1204.8,-6.5854,0,695620.0,8.4496e+18,325.93,,3.5088,-4.5912,0,0,802672.106839021,802672.106839021,6352.970378620161,351260.70206713537,1.0000756935908957
49,7.1553,1833400.0,0.4652,1224.3,-6.5202,0,691450.0,8.3904e+18,325.37,,3.5819,-4.5181,0,0,802702.9553132554,802702.9553132554,6352.973417133451,351265.6098701157,1.0000524927585794
50,7.123,1826400.0,0.4752,1243.8,-6.4225,0,687090.0,8.3285e+18,324.78,,3.655,-4.445,0,0,802709.8073544081,802709.8073544081,6352.9704904474465,351265.476956319,1.0000281654520449
51,7.0898,1819100.0,0.48532,1263.2,-6.3434,0,682620.0,8.265e+18,324.18,,3.7281,-4.3719,0,0,802715.9646881226,802715.9646881226,6352.992295379368,351273.6551212764,1.0000035371566731
52,7.0557,1811700.0,0.49557,1282.4,-6.284,0,678030.0,8.1999e+18,323.56,,3.8012,-4.2988,0,0,802714.9275475182,802714.9275475182,6353.011752612378,351280.13223848055,0.999978218724333
53,7.0211,1804100.0,0.50599,1301.6,-6.2327,0,673370.0,8.1336e+18,322.91,,3.8743,-4.2257,0,0,802788.0425844763,802788.0425844763,6352.974914855403,351276.8088612707,0.9999518236783188
54,6.9863,1796500.0,0.51648,1320.8,-6.1849,0,668670.0,8.0669e+18,322.26,,3.9474,-4.1526,0,0,802918.128289191,802918.128289191,6352.966226011463,351290.2005827286,0.9999255617380822
55,6.9494,1788500.0,0.52737,1340.1,-4.6125,0,663710.0,7.9965e+18,321.57,,4.0205,-4.0795,0,0,803024.9648889222,803024.9648889222,6352.955367088499,351299.9329689097,0.9998978357138839
56,6.9096,1779700.0,0.53849,1359.0,-4.3535,0,658440.0,7.9216e+18,320.85,,4.0936,-4.0064,0,0,802953.6961779805,802953.6961779805,6352.99988067009,351306.0980202916,0.9998690795259584
57,6.8695,1771100.0,0.5502,1378.9,-3.8169,0,653090.0,7.8456e+18,320.1,,4.1667,-3.9333,0,0,803195.0342051917,803195.0342051917,6352.996878183016,351335.3919752027,0.9998393045858663
58,6.8252,1761500.0,0.56275,1399.4,-3.6826,0,647190.0,7.7619e+18,319.27,,4.2398,-3.8602,0,0,803330.1120849012,803330.1120849012,6353.0007948307975,351353.68615795247,0.9998065729328256
59,6.781,1751700.0,0.57475,1418.2,-3.5376,0,641360.0,7.679e+18,318.46,,4.3129,-3.7871,0,0,803297.3873935015,803297.3873935015,6353.055707830075,351368.22867354733,0.9997748751815164
60,6.7365,1741900.0,0.58694,1436.8,-3.418,0,635470.0,7.5954e+18,317.61,,4.386,-3.714,0,0,803373.0501924936,803373.0501924936,6353.02495787535,351367.28564205684,0.9997418054727155
61,6.6891,1731500.0,0.5998,1455.9,-3.3635,0,629200.0,7.5064e+18,316.71,,4.4591,-3.6409,0,0,803453.2798501217,803453.2798501217,6353.028409239553,351378.53265071556,0.9997070683501263
62,6.6411,1720800.0,0.61247,1473.9,-3.2661,0,622910.0,7.4171e+18,315.81,,4.5322,-3.5678,0,0,803455.3132287364,803455.3132287364,6353.062911922192,351390.5082331738,0.9996726245852653
63,6.5929,1710200.0,0.62535,1491.8,-3.2024,0,616570.0,7.327e+18,314.88,,4.6053,-3.4947,0,0,803591.8321223935,803591.8321223935,6353.044005810464,351401.227599382,0.9996372689849137
64,6.545,1699500.0,0.63767,1508.0,-2.634,0,610330.0,7.2384e+18,313.98,,4.6784,-3.4216,0,0,803549.3137218577,803549.3137218577,6353.098732117813,351414.48022295337,0.9996033978058095
65,6.4958,1688700.0,0.65076,1525.0,-2.4525,0,603870.0,7.1467e+18,313.01,,4.7515,-3.3485,0,0,803785.0360537166,803785.0360537166,6353.05121118999,351427.931132692,0.9995670764080298
66,6.442,1676700.0,0.66452,1541.7,-2.3387,0,596870.0,7.0472e+18,311.96,,4.8246,-3.2754,0,0,803812.3468272584,803812.3468272584,6353.030869232516,351424.4487025965,0.9995281341695127
67,6.3881,1664600.0,0.6782,1557.7,-2.2555,0,589880.0,6.948e+18,310.91,,4.8977,-3.2023,0,0,803849.7377510986,803849.7377510986,6353.034915604116,351430.5169597998,0.9994895819126189
68,6.3342,1652600.0,0.69184,1572.9,-2.1895,0,582910.0,6.849e+18,309.85,,4.9708,-3.1292,0,0,803932.8335497803,803932.8335497803,6353.0250713663545,351437.6026797557,0.999451005649526
69,6.2794,1640300.0,0.7056,1587.5,-2.1215,0,575840.0,6.7486e+18,308.76,,5.0439,-3.0561,0,0,804004.9900991585,804004.9900991585,6352.996237116686,351436.8627812198,0.9994116834963173
70,6.2237,1627800.0,0.71947,1601.5,-2.0377,0,568690.0,6.6471e+18,307.66,,5.117,-2.983,0,0,804081.3775224579,804081.3775224579,6353.007837597534,351450.3906351329,0.9993724592073273
71,6.1672,1615100.0,0.73345,1614.8,-1.9292,0,561460.0,6.5444e+18,306.53,,5.1901,-2.9099,0,0,804156.5971336288,804156.5971336288,6352.9937472690945,351455.04275707813,0.9993325243154016
72,6.1097,1602100.0,0.74752,1627.4,-1.782,0,554140.0,6.4405e+18,305.38,,5.2632,-2.8368,0,0,804194.9432002867,804194.9432002867,6352.995379845205,351460.4092726453,0.9992923362417558
73,6.0513,1588900.0,0.76176,1639.4,-1.6494,0,546730.0,6.3352e+18,304.2,,5.3363,-2.7637,0,0,804250.418417318,804250.418417318,6352.980653561586,351462.3667279927,0.9992515059886047
74,5.9919,1575500.0,0.77616,1650.8,-1.535,0,539220.0,6.2287e+18,303.0,,5.4094,-2.6906,0,0,804294.6739577769,804294.6739577769,6352.991869276323,351471.73035699676,0.9992105019572903
75,5.9319,1561800.0,0.79067,1661.4,-1.427,0,531660.0,6.1213e+18,301.78,,5.4825,-2.6175,0,0,804356.6574736462,804356.6574736462,6353.0037112553055,351483.53099067544,0.9991692924258248
76,5.8713,1548000.0,0.80523,1671.2,-1.3224,0,524070.0,6.0135e+18,300.54,,5.5556,-2.5444,0,0,804412.5960747676,804412.5960747676,6353.006618864283,351491.53716316103,0.9991278741849199
77,5.8102,1534100.0,0.81986,1680.3,-1.218,0,516440.0,5.9052e+18,299.28,,5.6287,-2.4713,0,0,804455.8472096635,804455.8472096635,6353.007924030962,351497.4068233834,0.9990862868387398
78,5.7486,1520000.0,0.83456,1688.7,-1.1128,0,508790.0,5.7965e+18,298.0,,5.7018,-2.3982,0,0,804510.3017449595,804510.3017449595,6352.997695363862,351500.76249750215,0.9990445228882896
79,5.6865,1505800.0,0.84934,1696.3,-1.0075,0,501100.0,5.6874e+18,296.7,,5.7749,-2.3251,0,0,804545.3648298212,804545.3648298212,6352.989372257946,351502.33276889246,0.999002642499518
80,5.6239,1491400.0,0.8642,1703.2,-0.90007,0,493400.0,5.5779e+18,295.39,,5.848,-2.252,0,0,804601.6224137794,804601.6224137794,6353.002280312713,351513.77603529353,0.9989610488031001
81,5.5609,1476900.0,0.87913,1709.4,-0.79209,0,485670.0,5.4682e+18,294.06,,5.9211,-2.1789,0,0,804630.7381632489,804630.7381632489,6353.015004159415,351521.7520494801,0.9989193771994208
82,5.4975,1462300.0,0.89412,1714.8,-0.68457,0,477940.0,5.3584e+18,292.72,,5.9942,-2.1058,0,0,804665.6618706653,804665.6618706653,6353.046572465768,351536.86063279974,0.9988780262583522
83,5.4338,1447600.0,0.90918,1719.5,-0.57799,0,470200.0,5.2485e+18,291.35,,6.0673,-2.0327,0,0,804690.8691404687,804690.8691404687,6353.033235041295,351535.489932527,0.9988361731949367
84,5.3698,1432700.0,0.92431,1723.4,-0.47214,0,462460.0,5.1386e+18,289.98,,6.1404,-1.9596,0,0,804715.494671571,804715.494671571,6353.0780922935055,351553.8233249374,0.9987951279493572
85,5.3054,1417800.0,0.93951,1726.6,-0.36578,0,454720.0,5.0286e+18,288.58,,6.2135,-1.8865,0,0,804731.8712776619,804731.8712776619,6353.074755644373,351554.7435268774,0.9987536066502409
86,5.2408,1402700.0,0.95478,1729.0,-0.2677,0,446990.0,4.9189e+18,287.17,,6.2866,-1.8134,0,0,804749.7570111246,804749.7570111246,6353.09054714648,351562.35385670105,0.9987124838365484
87,5.1759,1387500.0,0.97013,1730.8,-0.16727,0,439260.0,4.8092e+18,285.74,,6.3597,-1.7403,0,0,804752.3182509113,804752.3182509113,6353.097537956366,351565.0510415846,0.9986713742658784
88,5.1108,1372300.0,0.98557,1731.8,-0.067225,0,431540.0,4.6996e+18,284.3,,6.4328,-1.6672,0,0,804758.6783283212,804758.6783283212,6353.12744587832,351576.0136222989,0.9986307196607174
89,5.0454,1356900.0,1.0011,1732.1,0.033421,0,423840.0,4.5901e+18,282.84,,6.5059,-1.5941,0,0,804779.8378779591,804779.8364924657,6353.138305272796,351582.35865205864,0.9985900736695968
90,4.9798,1341500.0,1.0167,1731.7,0.13386,0,416140.0,4.4808e+18,281.36,,6.579,-1.521,0,0,804750.541575597,804745.8410606513,6353.145856879737,351581.25045917486,0.9985495269842788
91,4.9141,1325900.0,1.0325,1730.6,0.23402,0,408460.0,4.3718e+18,279.87,,6.6521,-1.4479,0,0,804824.3091309925,804790.7098936627,6353.175052039817,351600.4267470318,0.9985094910272766
92,4.8481,1310300.0,1.0483,1728.9,0.33821,0,400800.0,4.263e+18,278.36,,6.7252,-1.3748,0,0,804801.9359295444,804694.9396909544,6353.1904217669135,351602.8444958101,0.9984695474414008
93,4.7818,1294600.0,1.0642,1726.5,0.43842,0,393160.0,4.1545e+18,276.83,,6.7983,-1.3017,0,0,804769.7205394405,804525.8857501186,6353.193644645671,351599.8988290519,0.9984297243884356
94,4.7154,1278800.0,1.0803,1723.3,0.53601,0,385530.0,4.0462e+18,275.28,,6.8714,-1.2286,0,0,804796.2031185755,804333.1147885153,6353.194307722233,351603.4462169317,0.9983900925471609
95,4.6487,1262800.0,1.0965,1719.6,0.63505,0,377920.0,3.938e+18,273.72,,6.9445,-1.1555,0,0,804794.6214827009,804014.404171353,6353.225135413146,351613.7263422768,0.9983511008512352
96,4.5817,1246800.0,1.1129,1715.1,0.73471,0,370310.0,3.8301e+18,272.14,,7.0176,-1.0824,0,0,804811.408576901,803598.4095653102,6353.266628995843,351629.9366613745,0.9983124217268631
97,4.5144,1230600.0,1.1294,1710.0,0.83527,0,362720.0,3.7222e+18,270.53,,7.0907,-1.0093,0,0,804778.2832813945,803004.9508513209,6353.266857280351,351625.8587341405,0.9982735535253474
98,4.4467,1214400.0,1.1461,1704.1,0.93747,0,355130.0,3.6145e+18,268.9,,7.1638,-0.9362,0,0,804739.9897857262,802261.7059141749,6353.2834579251585,351626.697616208,0.9982350868830757
99,4.3787,1197900.0,1.1631,1697.6,1.0425,0,347540.0,3.5067e+18,267.24,,7.2369,-0.8631,0,0,804786.3918525036,801438.6743748111,6353.281058832643,351631.70343346964,0.9981966165718568
100,4.3101,1181300.0,1.1803,1690.4,1.1506,0,339950.0,3.3989e+18,265.56,,7.31,-0.79,0,0,804801.6005432653,800410.7957828245,6353.302448795081,351640.8825409606,0.9981586586028708
101,4.2412,1164600.0,1.1977,1682.4,1.2549,0,332360.0,3.2911e+18,263.85,,7.3831,-0.7169,0,0,804769.9013156514,799150.1395812689,6353.312397735032,351640.28773576516,0.9981208125655601
102,4.1717,1147700.0,1.2154,1673.8,1.3615,0,324760.0,3.1832e+18,262.11,,7.4562,-0.6438,0,0,804755.0547490543,797699.9297439321,6353.324176730657,351642.4292286037,0.9980831993436009
103,4.1018,1130600.0,1.2334,1664.4,1.4692,0,317160.0,3.0753e+18,260.34,,7.5293,-0.5707,0,0,804764.6023342819,796053.5381269598,6353.333407008126,351646.7648159847,0.9980458337852964
104,4.0313,1113400.0,1.2517,1654.4,1.577,0,309560.0,2.9674e+18,258.54,,7.6024,-0.4976,0,0,804780.7019109481,794179.8809197679,6353.344951878515,351652.70929533266,0.9980087893725875
105,3.9604,1096000.0,1.2703,1643.5,1.6842,0,301960.0,2.8595e+18,256.71,,7.6755,-0.4245,0,0,804783.6853709244,792046.9778442966,6353.364143136607,351659.6077029463,0.9979721455385946
106,3.889,1078400.0,1.2892,1632.0,1.7903,0,294380.0,2.7517e+18,254.85,,7.7486,-0.3514,0,0,804806.6413645293,789675.6494409597,6353.376469310259,351666.6781754273,0.9979358497636832
107,3.8173,1060700.0,1.3084,1619.7,1.8958,0,286810.0,2.6442e+18,252.96,,7.8217,-0.2783,0,0,804801.9541280873,787008.2551423124,6353.397211171244,351673.14160616545,0.9979000488377767
108,3.7453,1042800.0,1.3279,1606.8,1.9971,0,279260.0,2.537e+18,251.04,,7.8948,-0.2052,0,0,804774.7411054116,784040.1072595487,6353.421797340609,351678.08584134374,0.9978647574810519
109,3.6731,1024800.0,1.3477,1593.1,2.0963,0,271740.0,2.4303e+18,249.09,,7.9679,-0.1321,0,0,804730.9453925212,780768.2670619835,6353.445103915941,351680.51425717236,0.9978299844124765
110,3.6007,1006700.0,1.3678,1578.6,2.1955,0,264260.0,2.3241e+18,247.11,,8.041,-0.059,0,0,804677.5224543081,777191.7342478271,6353.461374731949,351679.3423326118,0.9977957314919748
111,3.5281,988530.0,1.3882,1563.5,2.2943,0,256830.0,2.2185e+18,245.1,,8.1141,0.0141,0,0,804622.6526156286,773311.6446810679,6353.464131841294,351673.3941368363,0.9977619927571496
112,3.4553,970240.0,1.409,1547.7,2.3917,0,249440.0,2.1136e+18,243.07,,8.1872,0.0872,0,0,804624.8617859272,769157.6172397663,6353.513126718492,351690.32845105085,0.9977294166283476
113,3.3826,951890.0,1.4301,1531.3,2.4849,0,242110.0,2.0096e+18,241.0,,8.2603,0.1603,0,0,804610.9038604395,764672.6249910581,6353.504229888999,351685.5520062417,0.9976969447999703
114,3.3098,933480.0,1.4515,1514.2,2.5703,0,234850.0,1.9065e+18,238.91,,8.3334,0.2334,0,0,804590.8435739961,759862.937701313,6353.515845700828,351686.9835918515,0.9976655223787865
115,3.2374,915070.0,1.4732,1496.5,2.6451,0,227680.0,1.8046e+18,236.79,,8.4065,0.3065,0,0,804612.1179213587,754770.8317157725,6353.4827024477545,351678.3855546741,0.9976345296748738
116,3.1654,896750.0,1.4951,1478.3,2.7053,0,220620.0,1.7044e+18,234.66,,8.4796,0.3796,0,0,804613.0426288174,749362.1284627656,6353.468772606172,351673.7658667454,0.9976047783797755
117,3.0943,878550.0,1.5172,1459.7,2.7543,0,213700.0,1.6061e+18,232.53,,8.5527,0.4527,0,0,804691.7717334434,743731.2287977983,6353.47904647799,351687.1384037306,0.9975764550065964
118,3.024,860520.0,1.5394,1440.7,2.7922,0,206930.0,1.5099e+18,230.39,,8.6258,0.5258,0,0,804765.1832388614,737831.7994115278,6353.452996879465,351687.4937200919,0.997548941549483
119,2.9549,842720.0,1.5616,1421.4,2.8205,0,200330.0,1.4162e+18,228.26,,8.6989,0.5989,0,0,804793.4105771222,731664.1502281838,6353.448774481358,351689.5999402691,0.9975229538923251
120,2.887,825180.0,1.5838,1402.0,2.8423,0,193900.0,1.325e+18,226.13,,8.772,0.672,0,0,804781.1686321761,725245.0623652781,6353.415815452738,351676.858622886,0.9974979391758313
121,2.8204,807920.0,1.6059,1382.3,2.8616,0,187670.0,1.2364e+18,224.03,,8.8451,0.7451,0,0,804744.5776040402,718631.8260244835,6353.440033235733,351680.50087428134,0.9974749271335408
122,2.7551,790940.0,1.6281,1362.5,2.883,0,181610.0,1.1504e+18,221.93,,8.9182,0.8182,0,0,804809.2555156733,711888.4136997645,6353.421875903656,351682.44299875456,0.9974527231508987
123,2.6911,774220.0,1.6501,1342.6,2.9078,0,175730.0,1.0669e+18,219.85,,8.9913,0.8913,0,0,804673.0483353976,704852.4225340396,6353.4316750352555,351668.683943288,0.9974321045959514
124,2.628,757690.0,1.6723,1322.4,2.935,0,169980.0,9.853e+17,217.77,,9.0644,0.9644,0,0,804595.8569734037,697640.5528893485,6353.4539572697,351666.57249002566,0.9974127209837108
125,2.5654,741220.0,1.6949,1302.0,2.9547,0,164330.0,9.0502e+17,215.67,,9.1375,1.0375,0,0,804671.2507536521,690272.5975608629,6353.444207028717,351672.71882004803,0.9973940084587195
126,2.5025,724660.0,1.7182,1281.1,2.953,0,158700.0,8.2508e+17,213.52,,9.2106,1.1106,0,0,804844.3640452609,682600.2282954031,6353.406672334416,351681.6789688039,0.9973757806932751
127,2.439,707850.0,1.742,1259.3,2.9334,0,153090.0,7.4535e+17,211.33,,9.2837,1.1837,0,0,804817.2093876296,674439.4233520027,6353.402863668255,351676.9772582544,0.9973587229553579
128,2.3777,691570.0,1.7653,1237.9,2.9579,0,147740.0,6.6937e+17,209.2,,9.3568,1.2568,0,0,804612.7324736308,666170.5491843342,6353.461301625099,351671.1870580901,0.9973438459611375
129,2.3165,675210.0,1.789,1215.9,2.9677,0,142440.0,5.9421e+17,207.03,,9.4299,1.3299,0,0,804212.9678743421,657485.9108593222,6353.496806384556,351633.07967293344,0.9973296521871464
130,2.255,658750.0,1.8136,1193.4,3.0499,0,137180.0,5.1938e+17,204.81,,9.503,1.403,0,0,804123.9855014689,648628.1246532684,6353.489395995705,351619.3893858987,0.9973159560159038
131,2.1928,642150.0,1.8392,1170.4,3.1546,0,131920.0,4.4478e+17,202.55,,9.5761,1.4761,0,0,804168.9522513329,639412.6239885301,6353.592721647139,351660.15913856705,0.9973042596769328
132,2.1291,625060.0,1.8666,1146.4,3.1778,0,126560.0,3.6868e+17,200.15,,9.6492,1.5492,0,0,804607.6187166274,629748.1011984525,6353.547301067408,351699.7833219974,0.9972918134398171
133,2.0627,607160.0,1.896,1120.9,3.1251,0,121040.0,2.9025e+17,197.58,,9.7223,1.6223,0,0,805107.0182478148,619287.4455541574,6353.384881445111,351707.2188130175,0.9972789954448646
134,1.9991,589900.0,1.924,1095.6,3.0505,0,115870.0,2.1683e+17,195.15,,9.7954,1.6954,0,0,804721.1571689511,608583.8618484526,6353.512817234054,351702.3075315462,0.9972708902736868
135,1.9419,574340.0,1.9504,1072.6,2.9942,0,111240.0,1.5116e+17,192.88,,9.8685,1.7685,0,0,804732.6860974316,598728.3566875268,6353.485961439888,351694.6234816951,0.997263255127759
136,1.8906,560360.0,1.9741,1051.5,3.0059,0,107190.0,9.3545e+16,190.89,,9.9416,1.8416,0,0,804411.5289373613,589606.9545790611,6353.7433255872165,351741.8197718502,0.9972601326895623
137,1.8467,548760.0,1.9975,1034.1,3.0449,0,103680.0,4.377e+16,189.03,,10.015,1.9147,0,0,806812.6057496818,582552.496923309,6353.471273385832,351950.38003773836,0.9972533531121374
138,1.8054,537520.0,2.0207,1017.5,3.4352,0,100320.0,-3980000000000000.0,187.08,,10.088,1.9878,0,0,809290.5705038961,575567.2242524066,6352.49114296245,351926.79810991837,0.9972406897245356
139,1.7769,529570.0,2.0348,1005.1,3.0941,0,98114.0,-3.5297e+16,185.9,,10.161,2.0609,0,0,809028.4204148964,570049.306854609,6352.530408614558,351907.4199060799,0.997239270457901
140,1.7519,522470.0,2.0459,993.88,2.77,0,96218.0,-6.222e+16,184.92,,10.234,2.134,0,0,807209.4371307686,564581.2358477997,6352.844011831018,351786.6922696937,0.9972409289485151
141,1.7389,518230.0,2.0474,986.47,2.5029,0,95364.0,-7.4358e+16,184.65,,10.307,2.2071,0,0,801922.0395365861,560321.2231873842,6353.983094958852,351510.39009655546,0.9972511206415562
142,1.7299,515270.0,2.0483,981.34,2.112,0,94771.0,-8.2777e+16,184.45,,10.38,2.2802,0,0,798057.8600724022,557285.7469393292,6354.71591915621,351271.9961640027,0.9972576394427027
143,1.7311,515470.0,2.0481,981.8,1.4171,0,94821.0,-8.2066e+16,184.43,,10.453,2.3533,0,0,798229.8739157126,557480.4318422608,6354.4450451847315,351201.75681426417,0.9972551328185973
144,1.7323,515670.0,2.0478,982.26,0.72214,0,94871.0,-8.1355e+16,184.4,,10.526,2.4264,0,0,798277.5839472325,557625.6112137652,6354.117617242656,351096.63427879976,0.9972520939493076
145,1.7334,515870.0,2.0475,982.72,0.02722,0,94921.0,-8.0645e+16,184.37,,10.599,2.4995,0,0,798325.0808521155,557770.656681072,6353.790242867721,350991.5335980215,0.9972490524179906
146,1.7376,516920.0,2.0454,984.41,-0.82601,0,95224.0,-7.6339e+16,184.52,,10.673,2.5726,0,0,798261.7178783839,558509.4387652565,6353.686821718541,350948.44571138715,0.9972482561384663
147,1.746,519200.0,2.0405,987.86,-1.9071,0,95892.0,-6.6859e+16,184.92,,10.746,2.6457,0,0,797760.1791638954,559984.7819698926,6353.85846179583,350943.35007203347,0.9972502750450886
148,1.7614,523420.0,2.032,994.33,-2.9221,0,97109.0,-4.9572e+16,185.62,,10.819,2.7188,0,0,797280.1449542419,562814.6203780682,6354.034069829383,350942.27864913794,0.9972527456314123
149,1.793,532060.0,2.0152,1007.5,-3.7443,0,99595.0,-1.4276e+16,187.01,,10.892,2.7919,0,0,796624.7523453382,568607.1926931822,6354.2685106927065,350938.95291177667,0.9972569275692458
